SVCCD,Description,CPT,Gross.Charge,As.of.Date,DISCOUNTED.CASH.PRICE.INPATIENT,DISCOUNTED.CASH.PRICE.OUTPATIENT,DE.IDENTIFIED.MIN,DE.IDENTIFIED.MAX,BC.BS.TN.Preferred,BC.BS.TN.Select,BC.BS.TN.CHS.Employees,CIGNA,Aetna,Humana,Centene.Ambetter.HIX,Multiplan,UHC.Comm.Plan.Americhoice.MCD,Amerigroup.MCD,BC.BS...BlueCare.MCD,Humana.Gold.Choice.MCR,United.Healthcare...Secure.MCR,BCBS.MCR,HealthSpring.CIGNA.MCR,Amerigroup.MCR,Aetna.MCR,Wellcare.MCR
1212276,MICONAZOLE 2%PWD 85G,NA,16.55,2/6/2022,3.798225,3.798225,1.0592,6.33865,3.16105,2.1846,3.62445,3.4424,3.8396,2.1846,3.02865,6.33865,1.37365,1.3902,1.0592,1.8205,1.83705,1.8867,2.1515,1.9198,2.00255,1.87015
1612166,UE-SHOULDER 1V CR,73020,518.91,2/6/2022,119.089845,119.089845,33.21024,198.74253,99.11181,68.49612,113.64129,107.93328,120.38712,68.49612,94.96053,198.74253,43.06953,43.58844,33.21024,57.0801,57.59901,59.15574,67.4583,60.19356,62.78811,58.63683
1815209,NDL WO INJ 1 2 M PTA,20560,69.15,2/6/2022,15.869925,15.869925,4.4256,26.48445,13.20765,9.1278,15.14385,14.3832,16.0428,9.1278,12.65445,26.48445,5.73945,5.8086,4.4256,7.6065,7.67565,7.8831,8.9895,8.0214,8.36715,7.81395
1414326,CATH-ANGIO LEVEL 2,C1725,828.21,2/6/2022,190.074195,190.074195,53.00544,317.20443,158.18811,109.32372,181.37799,172.26768,192.14472,109.32372,151.56243,317.20443,68.74143,69.56964,53.00544,91.1031,91.93131,94.41594,107.6673,96.07236,100.21341,93.58773
1215242,TOCILIZUMAB 1MG INJ,Q0249,20.89,2/6/2022,4.794255,4.794255,1.33696,8.00087,3.98999,2.75748,4.57491,4.34512,4.84648,2.75748,3.82287,8.00087,1.73387,1.75476,1.33696,2.2979,2.31879,2.38146,2.7157,2.42324,2.52769,2.36057
1660068,UE-FOREARM 2V DR,73090,594.7,2/6/2022,136.48365,136.48365,38.0608,227.7701,113.5877,78.5004,130.2393,123.6976,137.9704,78.5004,108.8301,227.7701,49.3601,49.9548,38.0608,65.417,66.0117,67.7958,77.311,68.9852,71.9587,67.2011
2811209,HOCM 350-399MGML IOD,Q9963,1.7,2/6/2022,0.39015,0.39015,0.1088,0.6511,0.3247,0.2244,0.3723,0.3536,0.3944,0.2244,0.3111,0.6511,0.1411,0.1428,0.1088,0.187,0.1887,0.1938,0.221,0.1972,0.2057,0.1921
1413038,CATH BAL DIL NONVAS1,C1726,450.79,2/6/2022,103.456305,103.456305,28.85056,172.65257,86.10089,59.50428,98.72301,93.76432,104.58328,59.50428,82.49457,172.65257,37.41557,37.86636,28.85056,49.5869,50.03769,51.39006,58.6027,52.29164,54.54559,50.93927
2811337,S-BIL ENDO VIA TTUBE,SURG,9347,2/6/2022,2145.1365,2145.1365,598.208,3579.901,1785.277,1233.804,2046.993,1944.176,2168.504,1233.804,1710.501,3579.901,775.801,785.148,598.208,1028.17,1037.517,1065.558,1215.11,1084.252,1130.987,1056.211
1314215,CPK MB FRACTION,82553,251.4,2/6/2022,57.6963,57.6963,16.0896,96.2862,48.0174,33.1848,55.0566,52.2912,58.3248,33.1848,46.0062,96.2862,20.8662,21.1176,16.0896,27.654,27.9054,28.6596,32.682,29.1624,30.4194,28.4082
7212083,ALBUMIN 5% 250ML IV,P9045,178.33,2/6/2022,40.926735,40.926735,11.41312,68.30039,34.06103,23.53956,39.05427,37.09264,41.37256,23.53956,32.63439,68.30039,14.80139,14.97972,11.41312,19.6163,19.79463,20.32962,23.1829,20.68628,21.57793,20.15129
2811447,S-INJ CONT BY TUB CY,49424,705.22,2/6/2022,161.84799,161.84799,45.13408,270.09926,134.69702,93.08904,154.44318,146.68576,163.61104,93.08904,129.05526,270.09926,58.53326,59.23848,45.13408,77.5742,78.27942,80.39508,91.6786,81.80552,85.33162,79.68986
155110,R&B M/S PRIVATE,NA,1298.59,2/6/2022,298.026405,298.026405,83.10976,497.35997,248.03069,171.41388,284.39121,270.10672,301.27288,171.41388,237.64197,497.35997,107.78297,109.08156,83.10976,142.8449,144.14349,148.03926,168.8167,150.63644,157.12939,146.74067
1218210,PN VIT/FE/FA 28-.8TB,NA,1.5,2/6/2022,0.34425,0.34425,0.096,0.5745,0.2865,0.198,0.3285,0.312,0.348,0.198,0.2745,0.5745,0.1245,0.126,0.096,0.165,0.1665,0.171,0.195,0.174,0.1815,0.1695
1213626,CEFDIN 250MG/5ML 5ML,NA,14.07,2/6/2022,3.229065,3.229065,0.90048,5.38881,2.68737,1.85724,3.08133,2.92656,3.26424,1.85724,2.57481,5.38881,1.16781,1.18188,0.90048,1.5477,1.56177,1.60398,1.8291,1.63212,1.70247,1.58991
1218236,QUETIAPINE 25MG TAB,NA,2.32,2/6/2022,0.53244,0.53244,0.14848,0.88856,0.44312,0.30624,0.50808,0.48256,0.53824,0.30624,0.42456,0.88856,0.19256,0.19488,0.14848,0.2552,0.25752,0.26448,0.3016,0.26912,0.28072,0.26216
2850119,IR-VENGRM ADRENAL BI,75842,22681.57,2/6/2022,5205.420315,5205.420315,1451.62048,8687.04131,4332.17987,2993.96724,4967.26383,4717.76656,5262.12424,2993.96724,4150.72731,8687.04131,1882.57031,1905.25188,1451.62048,2494.9727,2517.65427,2585.69898,2948.6041,2631.06212,2744.46997,2563.01741
1314939,"AG DETEC NOS,EIA MUL",87449,694.14,2/6/2022,159.30513,159.30513,44.42496,265.85562,132.58074,91.62648,152.01666,144.38112,161.04048,91.62648,127.02762,265.85562,57.61362,58.30776,44.42496,76.3554,77.04954,79.13196,90.2382,80.52024,83.99094,78.43782
2891645,PYRUVATE KINASE,84220,620.91,2/6/2022,142.498845,142.498845,39.73824,237.80853,118.59381,81.96012,135.97929,129.14928,144.05112,81.96012,113.62653,237.80853,51.53553,52.15644,39.73824,68.3001,68.92101,70.78374,80.7183,72.02556,75.13011,70.16283
7210589,LOPIN200-RITO50MG TB,NA,103.3,2/6/2022,23.70735,23.70735,6.6112,39.5639,19.7303,13.6356,22.6227,21.4864,23.9656,13.6356,18.9039,39.5639,8.5739,8.6772,6.6112,11.363,11.4663,11.7762,13.429,11.9828,12.4993,11.6729
1050115,NI-TTE 2D W DOPP WWO,C8929,3510.54,2/6/2022,805.66893,805.66893,224.67456,1344.53682,670.51314,463.39128,768.80826,730.19232,814.44528,463.39128,642.42882,1344.53682,291.37482,294.88536,224.67456,386.1594,389.66994,400.20156,456.3702,407.22264,424.77534000000003,396.69102
2811753,S-TIB-PER REVASC STN,SURG,23392.47,2/6/2022,5368.571865,5368.571865,1497.11808,8959.31601,4467.96177,3087.80604,5122.95093,4865.63376,5427.05304,3087.80604,4280.82201,8959.31601,1941.57501,1964.96748,1497.11808,2573.1717,2596.56417,2666.74158,3041.0211,2713.52652,2830.48887,2643.34911
1217300,CETIRIZINE 10MG TAB,NA,1.5,2/6/2022,0.34425,0.34425,0.096,0.5745,0.2865,0.198,0.3285,0.312,0.348,0.198,0.2745,0.5745,0.1245,0.126,0.096,0.165,0.1665,0.171,0.195,0.174,0.1815,0.1695
1314759,WBC COUNT,85048,64.24,2/6/2022,14.74308,14.74308,4.11136,24.60392,12.26984,8.47968,14.06856,13.36192,14.90368,8.47968,11.75592,24.60392,5.33192,5.39616,4.11136,7.0664,7.13064,7.32336,8.3512,7.45184,7.77304,7.25912
1913234,NI-TEMP EXT PACE,92953,2398.62,2/6/2022,550.48329,550.48329,153.51168,918.67146,458.13642,316.61784,525.29778,498.91296,556.47984,316.61784,438.94746,918.67146,199.08546,201.48408,153.51168,263.8482,266.24682,273.44268,311.8206,278.23992,290.23302,271.04406
1660026,SP-NECK SOFT TISS DR,70360,530.93,2/6/2022,121.848435,121.848435,33.97952,203.34619,101.40763,70.08276,116.27367,110.43344,123.17576,70.08276,97.16019,203.34619,44.06719,44.59812,33.97952,58.4023,58.93323,60.52602,69.0209,61.58788,64.24253,59.99509
2894825,AFP SERUM,82105,393.64,2/6/2022,90.34038,90.34038,25.19296,150.76412,75.18524,51.96048,86.20716,81.87712,91.32448,51.96048,72.03612,150.76412,32.67212,33.06576,25.19296,43.3004,43.69404,44.87496,51.1732,45.66224,47.63044,44.48132
2270104,SLPSTDY UNATT RS EFF,95806,1234.87,2/6/2022,283.402665,283.402665,79.03168,472.95521,235.86017,163.00284,270.43653,256.85296,286.48984,163.00284,225.98121,472.95521,102.49421,103.72908,79.03168,135.8357,137.07057,140.77518,160.5331,143.24492,149.41927,139.54031
1210342,AMIODARONE 30MG INJ,J0282,4.97,2/6/2022,1.140615,1.140615,0.31808,1.90351,0.94927,0.65604,1.08843,1.03376,1.15304,0.65604,0.90951,1.90351,0.41251,0.41748,0.31808,0.5467,0.55167,0.56658,0.6461,0.57652,0.60137,0.56161
2811525,S-DECLOT VASC DEV,36593,1094.21,2/6/2022,251.121195,251.121195,70.02944,419.08243,208.99411,144.43572,239.63199,227.59568,253.85672,144.43572,200.24043,419.08243,90.81943,91.91364,70.02944,120.3631,121.45731,124.73994,142.2473,126.92836,132.39941,123.64573
1630009,CT-ABD PELVIS WWO,74178,9088.95,2/6/2022,2085.914025,2085.914025,581.6928,3481.06785,1735.98945,1199.7414,1990.48005,1890.5016,2108.6364,1199.7414,1663.27785,3481.06785,754.38285,763.4718,581.6928,999.7845,1008.87345,1036.1403,1181.5635,1054.3182,1099.76295,1027.05135
1217295,CELECOXIB 100MG CAP,NA,9.65,2/6/2022,2.214675,2.214675,0.6176,3.69595,1.84315,1.2738,2.11335,2.0072,2.2388,1.2738,1.76595,3.69595,0.80095,0.8106,0.6176,1.0615,1.07115,1.1001,1.2545,1.1194,1.16765,1.09045
2896144,EGFR GENE COM VAR,81235,3225.8,2/6/2022,740.3211,740.3211,206.4512,1235.4814,616.1278,425.8056,706.4502,670.9664,748.3856,425.8056,590.3214,1235.4814,267.7414,270.9672,206.4512,354.838,358.0638,367.7412,419.354,374.1928,390.3218,364.5154
1417294,MCARP PHAL JOINT IMP,L8630,7582.28,2/6/2022,1740.13326,1740.13326,485.26592,2904.01324,1448.21548,1000.86096,1660.51932,1577.11424,1759.08896,1000.86096,1387.55724,2904.01324,629.32924,636.91152,485.26592,834.0508,841.63308,864.37992,985.6964,879.54448,917.45588,856.79764
1217085,BUPROPION 100MG SRTB,NA,6.51,2/6/2022,1.494045,1.494045,0.41664,2.49333,1.24341,0.85932,1.42569,1.35408,1.51032,0.85932,1.19133,2.49333,0.54033,0.54684,0.41664,0.7161,0.72261,0.74214,0.8463,0.75516,0.78771,0.73563
1219191,BUPI-MPF.25%/EPI 30M,NA,74.62,2/6/2022,17.12529,17.12529,4.77568,28.57946,14.25242,9.84984,16.34178,15.52096,17.31184,9.84984,13.65546,28.57946,6.19346,6.26808,4.77568,8.2082,8.28282,8.50668,9.7006,8.65592,9.02902,8.43206
1663547,MR-LW JOINT W BI,73722,10476.58,2/6/2022,2404.37511,2404.37511,670.50112,4012.53014,2001.02678,1382.90856,2294.37102,2179.12864,2430.56656,1382.90856,1917.21414,4012.53014,869.55614,880.03272,670.50112,1152.4238,1162.90038,1194.33012,1361.9554,1215.28328,1267.66618,1183.85354
1218386,ENALAPRIL 10MG TAB,NA,5.27,2/6/2022,1.209465,1.209465,0.33728,2.01841,1.00657,0.69564,1.15413,1.09616,1.22264,0.69564,0.96441,2.01841,0.43741,0.44268,0.33728,0.5797,0.58497,0.60078,0.6851,0.61132,0.63767,0.59551
275206,R&B M/S PVT TELEM,NA,2545.5,2/6/2022,584.19225,584.19225,162.912,974.9265,486.1905,336.006,557.4645,529.464,590.556,336.006,465.8265,974.9265,211.2765,213.822,162.912,280.005,282.5505,290.187,330.915,295.278,308.0055,287.6415
1691117,IR-RPL DUOD JEJ TUBE,49451,3062.76,2/6/2022,702.90342,702.90342,196.01664,1173.03708,584.98716,404.28432,670.74444,637.05408,710.56032,404.28432,560.48508,1173.03708,254.20908,257.27184,196.01664,336.9036,339.96636,349.15464,398.1588,355.28016,370.59396,346.09188
1691299,IR-SCLERTHRPY FLUID,SURG,2512.71,2/6/2022,576.666945,576.666945,160.81344000000001,962.36793,479.92761,331.67772,550.28349,522.64368,582.94872,331.67772,459.82593,962.36793,208.55493,211.06764,160.81344000000001,276.3981,278.91081,286.44894,326.6523,291.47436,304.03791,283.93623
1410006,OTH STER SUPP LVL 6,NA,626.93,2/6/2022,143.880435,143.880435,40.12352,240.11419,119.74363,82.75476,137.29767,130.40144,145.44776,82.75476,114.72819,240.11419,52.03519,52.66212,40.12352,68.9623,69.58923,71.47002,81.5009,72.72388,75.85853,70.84309
1212333,RIVAROXABAN 20MG TAB,NA,93.86,2/6/2022,21.54087,21.54087,6.00704,35.94838,17.92726,12.38952,20.55534,19.52288,21.77552,12.38952,17.17638,35.94838,7.79038,7.88424,6.00704,10.3246,10.41846,10.70004,12.2018,10.88776,11.35706,10.60618
7210970,PROMETH 1.25MG/ML 10,NA,9.74,2/6/2022,2.23533,2.23533,0.62336,3.73042,1.86034,1.28568,2.13306,2.02592,2.25968,1.28568,1.78242,3.73042,0.80842,0.81816,0.62336,1.0714,1.08114,1.11036,1.2662,1.12984,1.17854,1.10062
1663197,MR-ORBT FACE NECK WO,70540,4611.35,2/6/2022,1058.304825,1058.304825,295.1264,1766.14705,880.76785,608.6982,1009.88565,959.1608,1069.8332,608.6982,843.87705,1766.14705,382.74205,387.3534,295.1264,507.2485,511.85985,525.6939,599.4755,534.9166,557.97335,521.08255
1213551,MULTIVIT-MIN CHW TB,NA,1.5,2/6/2022,0.34425,0.34425,0.096,0.5745,0.2865,0.198,0.3285,0.312,0.348,0.198,0.2745,0.5745,0.1245,0.126,0.096,0.165,0.1665,0.171,0.195,0.174,0.1815,0.1695
1212647,FOSAPREPITANT 1MG IJ,J1453,10.38,2/6/2022,2.38221,2.38221,0.66432,3.97554,1.98258,1.37016,2.27322,2.15904,2.40816,1.37016,1.89954,3.97554,0.86154,0.87192,0.66432,1.1418,1.15218,1.18332,1.3494,1.20408,1.25598,1.17294
1219284,ELECROLYTE CONC 20ML,NA,74.61,2/6/2022,17.122995,17.122995,4.77504,28.57563,14.25051,9.84852,16.33959,15.51888,17.30952,9.84852,13.65363,28.57563,6.19263,6.26724,4.77504,8.2071,8.28171,8.50554,9.6993,8.65476,9.02781,8.43093
1211157,SOD CHLOR .9% 10ML,NA,74.56,2/6/2022,17.11152,17.11152,4.77184,28.55648,14.24096,9.84192,16.32864,15.50848,17.29792,9.84192,13.64448,28.55648,6.18848,6.26304,4.77184,8.2016,8.27616,8.49984,9.6928,8.64896,9.02176,8.42528
1590057,"PET-TUMR IMAG/CT,LMT",78814,9607.44,2/6/2022,2204.90748,2204.90748,614.87616,3679.64952,1835.02104,1268.18208,2104.02936,1998.34752,2228.92608,1268.18208,1758.16152,3679.64952,797.41752,807.02496,614.87616,1056.8184,1066.42584,1095.24816,1248.9672,1114.46304,1162.50024,1085.64072
1061504,CC-ANGIO CORON ONLY,93454,17788.76,2/6/2022,4082.52042,4082.52042,1138.48064,6813.09508,3397.65316,2348.11632,3895.73844,3700.06208,4126.99232,2348.11632,3255.34308,6813.09508,1476.46708,1494.25584,1138.48064,1956.7636,1974.55236,2027.91864,2312.5388,2063.49616,2152.43996,2010.12988
2894207,T VAGINALIS AMP,87661,207.02,2/6/2022,47.51109,47.51109,13.24928,79.28866,39.54082,27.32664,45.33738,43.06016,48.02864,27.32664,37.88466,79.28866,17.18266,17.38968,13.24928,22.7722,22.97922,23.60028,26.9126,24.01432,25.04942,23.39326
7211756,OXYCODONE 10MG SR TB,NA,42.88,2/6/2022,9.84096,9.84096,2.74432,16.42304,8.19008,5.66016,9.39072,8.91904,9.94816,5.66016,7.84704,16.42304,3.55904,3.60192,2.74432,4.7168,4.75968,4.88832,5.5744,4.97408,5.18848,4.84544
1510161,RT-INTERSTITIAL COMP,77778,13208.8,2/6/2022,3031.4196,3031.4196,845.3632,5058.9704,2522.8808,1743.5616,2892.7272,2747.4304,3064.4416,1743.5616,2417.2104,5058.9704,1096.3304,1109.5392,845.3632,1452.968,1466.1768,1505.8032,1717.144,1532.2208,1598.2648,1492.5944
1913289,ADM IVINF SOTROVIMAB,M0247,1285.19,2/6/2022,294.951105,294.951105,82.25216,492.22777,245.47129,169.64508,281.45661,267.31952,298.16408,169.64508,235.18977,492.22777,106.67077,107.95596,82.25216,141.3709,142.65609,146.51166,167.0747,149.08204,155.50799,145.22647
2070226,PROC WND CARE COMPLX,SURG,9591.08,2/6/2022,2201.15286,2201.15286,613.82912,3673.38364,1831.89628,1266.02256,2100.44652,1994.94464,2225.13056,1266.02256,1755.16764,3673.38364,796.05964,805.65072,613.82912,1055.0188,1064.60988,1093.38312,1246.8404,1112.56528,1160.52068,1083.79204
282803,LABOR LEVEL 3 PER HR,NA,502.34,2/6/2022,115.28703,115.28703,32.14976,192.39622,95.94694,66.30888,110.01246,104.48672,116.54288,66.30888,91.92822,192.39622,41.69422,42.19656,32.14976,55.2574,55.75974,57.26676,65.3042,58.27144,60.78314,56.76442
2892121,VITAMIN D 25OH,82306,443.55,2/6/2022,101.794725,101.794725,28.3872,169.87965,84.71805,58.5486,97.13745,92.2584,102.9036,58.5486,81.16965,169.87965,36.81465,37.2582,28.3872,48.7905,49.23405,50.5647,57.6615,51.4518,53.66955,50.12115
2892753,HISTAMINE,83088,360.29,2/6/2022,82.686555,82.686555,23.05856,137.99107,68.81539,47.55828,78.90351,74.94032,83.58728,47.55828,65.93307,137.99107,29.90407,30.26436,23.05856,39.6319,39.99219,41.07306,46.8377,41.79364,43.59509,40.71277
1660009,HE-NASAL BONES DR,70160,669.18,2/6/2022,153.57681,153.57681,42.82752,256.29594,127.81338,88.33176,146.55042,139.18944,155.24976,88.33176,122.45994,256.29594,55.54194,56.21112,42.82752,73.6098,74.27898,76.28652,86.9934,77.62488,80.97078,75.61734
1610048,SP-LS SPINE BND DR,72120,414.5,2/6/2022,95.12775,95.12775,26.528,158.7535,79.1695,54.714,90.7755,86.216,96.164,54.714,75.8535,158.7535,34.4035,34.818,26.528,45.595,46.0095,47.253,53.885,48.082,50.1545,46.8385
1217973,METFORMIN 1000MG TAB,NA,1.65,2/6/2022,0.378675,0.378675,0.1056,0.63195,0.31515,0.2178,0.36135,0.3432,0.3828,0.2178,0.30195,0.63195,0.13695,0.1386,0.1056,0.1815,0.18315,0.1881,0.2145,0.1914,0.19965,0.18645
2893422,CALCIUM URI QN TIMED,82340,200.01,2/6/2022,45.902295,45.902295,12.80064,76.60383,38.20191,26.40132,43.80219,41.60208,46.40232,26.40132,36.60183,76.60383,16.60083,16.80084,12.80064,22.0011,22.20111,22.80114,26.0013,23.20116,24.20121,22.60113
2895392,COCCIDIOIDES AB,86635,289.99,2/6/2022,66.552705,66.552705,18.55936,111.06617,55.38809,38.27868,63.50781,60.31792,67.27768,38.27868,53.06817,111.06617,24.06917,24.35916,18.55936,31.8989,32.18889,33.05886,37.6987,33.63884,35.08879,32.76887
7212163,CHLORPROCAIN 30MLINJ,J2400,215.48,2/6/2022,49.45266,49.45266,13.79072,82.52884,41.15668,28.44336,47.19012,44.81984,49.99136,28.44336,39.43284,82.52884,17.88484,18.10032,13.79072,23.7028,23.91828,24.56472,28.0124,24.99568,26.07308,24.349240000000002
1217925,TOLTERODINE 2MG SRCP,NA,69.7,2/6/2022,15.99615,15.99615,4.4608,26.6951,13.3127,9.2004,15.2643,14.4976,16.1704,9.2004,12.7551,26.6951,5.7851,5.8548,4.4608,7.667,7.7367,7.9458,9.061,8.0852,8.4337,7.8761
1211143,CEFOXITIN 1GM INJ,J0694,74.64,2/6/2022,17.12988,17.12988,4.77696,28.58712,14.25624,9.85248,16.34616,15.52512,17.31648,9.85248,13.65912,28.58712,6.19512,6.26976,4.77696,8.2104,8.28504,8.50896,9.7032,8.65824,9.03144,8.43432
1110804,OR LEV 4 INI 15 MIN,SURG,6859.96,2/6/2022,1574.36082,1574.36082,439.03744,2627.36468,1310.25236,905.51472,1502.33124,1426.87168,1591.51072,905.51472,1255.37268,2627.36468,569.37668,576.23664,439.03744,754.5956,761.45556,782.03544,891.7948,795.75536,830.05516,775.17548
1218583,GLIMEPIRIDE 4MG TAB,NA,2.72,2/6/2022,0.62424,0.62424,0.17408,1.04176,0.51952,0.35904,0.59568,0.56576,0.63104,0.35904,0.49776,1.04176,0.22576,0.22848,0.17408,0.2992,0.30192,0.31008,0.3536,0.31552,0.32912,0.30736
2893966,ALLERGEN IGE QUANT,86003,52.14,2/6/2022,11.96613,11.96613,3.33696,19.96962,9.95874,6.88248,11.41866,10.84512,12.09648,6.88248,9.54162,19.96962,4.32762,4.37976,3.33696,5.7354,5.78754,5.94396,6.7782,6.04824,6.30894,5.89182
2893973,ALLERGEN IGE QUANT,86003,52.14,2/6/2022,11.96613,11.96613,3.33696,19.96962,9.95874,6.88248,11.41866,10.84512,12.09648,6.88248,9.54162,19.96962,4.32762,4.37976,3.33696,5.7354,5.78754,5.94396,6.7782,6.04824,6.30894,5.89182
1413042,CATH EP 19 OR FEW 1,C1730,491.09,2/6/2022,112.705155,112.705155,31.42976,188.08747,93.79819,64.82388,107.54871,102.14672,113.93288,64.82388,89.86947,188.08747,40.76047,41.25156,31.42976,54.0199,54.51099,55.98426,63.8417,56.96644,59.42189,55.49317
2892074,CATECHOL FRACTNTD,82384,715.81,2/6/2022,164.278395,164.278395,45.81184,274.15523,136.71971,94.48692,156.76239,148.88848,166.06792,94.48692,130.99323,274.15523,59.41223,60.12804,45.81184,78.7391,79.45491,81.60234,93.0553,83.03396,86.61301,80.88653
1315024,"UA, AUTO, W-O SCOPE",81003,156.03,2/6/2022,35.808885,35.808885,9.98592,59.75949,29.80173,20.59596,34.17057,32.45424,36.19896,20.59596,28.55349,59.75949,12.95049,13.10652,9.98592,17.1633,17.31933,17.78742,20.2839,18.09948,18.87963,17.63139
1211647,HYALURONON 1MG INJ,J7325,132.84,2/6/2022,30.48678,30.48678,8.50176,50.87772,25.37244,17.53488,29.09196,27.63072,30.81888,17.53488,24.30972,50.87772,11.02572,11.15856,8.50176,14.6124,14.74524,15.14376,17.2692,15.40944,16.07364,15.01092
2811715,S-REMOVE LUNG CATH,SURG,3299.25,2/6/2022,757.177875,757.177875,211.152,1263.61275,630.15675,435.501,722.53575,686.244,765.426,435.501,603.76275,1263.61275,273.83775,277.137,211.152,362.9175,366.21675,376.1145,428.9025,382.713,399.20925,372.81525
2896050,ALLERGEN IGE QUANT,86003,52.14,2/6/2022,11.96613,11.96613,3.33696,19.96962,9.95874,6.88248,11.41866,10.84512,12.09648,6.88248,9.54162,19.96962,4.32762,4.37976,3.33696,5.7354,5.78754,5.94396,6.7782,6.04824,6.30894,5.89182
1061570,IC-PRQ DE CR REV AMI,C9606,75686.16,2/6/2022,17369.97372,17369.97372,4843.91424,28987.79928,14456.05656,9990.57312,16575.26904,15742.72128,17559.18912,9990.57312,13850.56728,28987.79928,6281.95128,6357.63744,4843.91424,8325.4776,8401.16376,8628.22224,9839.2008,8779.59456,9158.02536,8552.53608
1814974,ELEC STM-UNAT-VI PT,G0283,394.96,2/6/2022,90.64332,90.64332,25.27744,151.26968,75.43736,52.13472,86.49624,82.15168,91.63072,52.13472,72.27768,151.26968,32.78168,33.17664,25.27744,43.4456,43.84056,45.02544,51.3448,45.81536,47.79016,44.63048
7212157,PYRIDOXINE 100MG INJ,J3415,74.63,2/6/2022,17.127585,17.127585,4.77632,28.58329,14.25433,9.85116,16.34397,15.52304,17.31416,9.85116,13.65729,28.58329,6.19429,6.26892,4.77632,8.2093,8.28393,8.50782,9.7019,8.65708,9.03023,8.43319
7211622,CALAMINE LOTN 180ML,NA,11.85,2/6/2022,2.719575,2.719575,0.7584,4.53855,2.26335,1.5642,2.59515,2.4648,2.7492,1.5642,2.16855,4.53855,0.98355,0.9954,0.7584,1.3035,1.31535,1.3509,1.5405,1.3746,1.43385,1.33905
2892009,ANTIDPRS TRIC MS 1-2,80335,215.51,2/6/2022,49.459545,49.459545,13.79264,82.54033,41.16241,28.44732,47.19669,44.82608,49.99832,28.44732,39.43833,82.54033,17.88733,18.10284,13.79264,23.7061,23.92161,24.56814,28.0163,24.99916,26.07671,24.35263
1314910,PNEUMOCYSTIS CAR AGI,87281,205.98,2/6/2022,47.27241,47.27241,13.18272,78.89034,39.34218,27.18936,45.10962,42.84384,47.78736,27.18936,37.69434,78.89034,17.09634,17.30232,13.18272,22.6578,22.86378,23.48172,26.7774,23.89368,24.92358,23.27574
1218355,THROMBIN 5000U,NA,254.62,2/6/2022,58.43529,58.43529,16.29568,97.51946,48.63242,33.60984,55.76178,52.96096,59.07184,33.60984,46.59546,97.51946,21.13346,21.38808,16.29568,28.0082,28.26282,29.02668,33.1006,29.53592,30.80902,28.77206
1219012,SPIRO25/HCTZ25MG TAB,NA,13.97,2/6/2022,3.206115,3.206115,0.89408,5.35051,2.66827,1.84404,3.05943,2.90576,3.24104,1.84404,2.55651,5.35051,1.15951,1.17348,0.89408,1.5367,1.55067,1.59258,1.8161,1.62052,1.69037,1.57861
1641083,MR-LW JOINT WO BI,73721,8371.76,2/6/2022,1921.31892,1921.31892,535.79264,3206.38408,1599.00616,1105.07232,1833.41544,1741.32608,1942.24832,1105.07232,1532.03208,3206.38408,694.85608,703.22784,535.79264,920.8936,929.26536,954.38064,1088.3288,971.12416,1012.98296,946.00888
2811589,INJ MULTIHANCE /ML,A9577,16.73,2/6/2022,3.839535,3.839535,1.07072,6.40759,3.19543,2.20836,3.66387,3.47984,3.88136,2.20836,3.06159,6.40759,1.38859,1.40532,1.07072,1.8403,1.85703,1.90722,2.1749,1.94068,2.02433,1.89049
2891798,TUMR AG CA15-3 27-29,86300,371.41,2/6/2022,85.238595,85.238595,23.77024,142.25003,70.93931,49.02612,81.33879,77.25328,86.16712,49.02612,67.96803,142.25003,30.82703,31.19844,23.77024,40.8551,41.22651,42.34074,48.2833,43.08356,44.94061,41.96933
2891802,MICROSOMAL AB,86376,226.95,2/6/2022,52.085025,52.085025,14.5248,86.92185,43.34745,29.9574,49.70205,47.2056,52.6524,29.9574,41.53185,86.92185,18.83685,19.0638,14.5248,24.9645,25.19145,25.8723,29.5035,26.3262,27.46095,25.64535
1710907,METHACHOLINE CHALLEN,94070,1655.91,2/6/2022,380.031345,380.031345,105.97824,634.21353,316.27881,218.58012,362.64429,344.42928,384.17112,218.58012,303.03153,634.21353,137.44053,139.09644,105.97824,182.1501,183.80601,188.77374,215.2683,192.08556,200.36511,187.11783
1691208,IR-ANG INT CAR IP UN,36224,25964.32,2/6/2022,5958.81144,5958.81144,1661.71648,9944.33456,4959.18512,3427.29024,5686.18608,5400.57856,6023.72224,3427.29024,4751.47056,9944.33456,2155.03856,2181.00288,1661.71648,2856.0752,2882.03952,2959.93248,3375.3616,3011.86112,3141.68272,2933.96816
